section_id,topic_id,question_id,question,producer_kind,aspect_id,kind,requirement_text,execution_path,required_fields,coverage_rules,complete_set_rule,evidence_requirement_ids,evidence_kinds,source_policy_ref,time_scope,display_tier,content_role,missing_policy,blocking_policy,applicability_policy,impact_scope,output_destination,derived_from,derived_from_scope,business_review_status,business_review_reason,transmission_layers,transmission_channel,v1_question,v1_required_aspects,change_type,business_reason,v1_mapped_aspects,independent_meaning,researchability_reason,coverage_reason,search_audit_reason,evidence_authority_reason,writing_spec_ownership,writing_spec_reason
financial,fin_solvency,fin_solvency,短期与长期偿债能力、净资产水平与刚性债务结构；有息负债可靠取得时进入正文，利息费用代理进入诊断槽位,financial_workflow,fin_solvency.short_term_solvency,financial_metric,短期偿债能力,financial_workflow,短期偿债指标,snapshot_authority | item_formula_identity | period | scope | currency_unit | required_input_completeness | calculation_provenance | comparability,,er_fin_solvency,calculation,source_policy_v1,THREE_YEARS_PLUS_LATEST,required_body,paragraph_and_table,write_not_found,SECTION_BLOCKED,,solvency | key_financial,body,,,CONFIRMED,"CONFIRMED：由 v1 维度「短期偿债能力」固化，以 financial_metric 形态独立研究，覆盖 ['snapshot_authority', 'item_formula_identity', 'period', 'scope', 'currency_unit', 'required_input_completeness', 'calculation_provenance', 'comparability']，证据 ['er_fin_solvency']（['structured_db']），主槽位 fin-h2；可独立核验，无需额外业务裁决",,,短期与长期偿债能力、净资产水平与刚性债务结构,短期偿债能力 | 长期偿债能力 | 净资产水平 | 刚性债务结构,display_refined,v1 required_aspects 保留，另新增诊断槽位 aspect ['fin_solvency.interest_expense_proxy']（diagnostic_only+audit_only，不进正文判断）。,短期偿债能力,短期偿债能力,以 financial_metric 形态独立研究，required_fields=['短期偿债指标']，可独立核验/成缺口,"覆盖规则 ['snapshot_authority', 'item_formula_identity', 'period', 'scope', 'currency_unit', 'required_input_completeness', 'calculation_provenance', 'comparability']（producer_kind=financial_workflow，集合锚点 无）",不保留 search_audit：普通正向事实或财务/派生/synth，不机械要求检索审计,证据 ['er_fin_solvency']：evidence_kind=['calculation']，source_classes=['structured_db']，minimum_sources=[1],primary:fin-h2,主槽位落在 fin-h2（财务 H2 正文），与 producer_kind=financial_workflow 目标 Writer 章节一致
financial,fin_solvency,fin_solvency,短期与长期偿债能力、净资产水平与刚性债务结构；有息负债可靠取得时进入正文，利息费用代理进入诊断槽位,financial_workflow,fin_solvency.long_term_solvency,financial_metric,长期偿债能力,financial_workflow,长期偿债指标,snapshot_authority | item_formula_identity | period | scope | currency_unit | required_input_completeness | calculation_provenance | comparability,,er_fin_solvency,calculation,source_policy_v1,THREE_YEARS_PLUS_LATEST,required_body,paragraph_and_table,write_not_found,SECTION_BLOCKED,,solvency | key_financial,body,,,CONFIRMED,"CONFIRMED：由 v1 维度「长期偿债能力」固化，以 financial_metric 形态独立研究，覆盖 ['snapshot_authority', 'item_formula_identity', 'period', 'scope', 'currency_unit', 'required_input_completeness', 'calculation_provenance', 'comparability']，证据 ['er_fin_solvency']（['structured_db']），主槽位 fin-h2；可独立核验，无需额外业务裁决",,,短期与长期偿债能力、净资产水平与刚性债务结构,短期偿债能力 | 长期偿债能力 | 净资产水平 | 刚性债务结构,display_refined,v1 required_aspects 保留，另新增诊断槽位 aspect ['fin_solvency.interest_expense_proxy']（diagnostic_only+audit_only，不进正文判断）。,长期偿债能力,长期偿债能力,以 financial_metric 形态独立研究，required_fields=['长期偿债指标']，可独立核验/成缺口,"覆盖规则 ['snapshot_authority', 'item_formula_identity', 'period', 'scope', 'currency_unit', 'required_input_completeness', 'calculation_provenance', 'comparability']（producer_kind=financial_workflow，集合锚点 无）",不保留 search_audit：普通正向事实或财务/派生/synth，不机械要求检索审计,证据 ['er_fin_solvency']：evidence_kind=['calculation']，source_classes=['structured_db']，minimum_sources=[1],primary:fin-h2,主槽位落在 fin-h2（财务 H2 正文），与 producer_kind=financial_workflow 目标 Writer 章节一致
financial,fin_solvency,fin_solvency,短期与长期偿债能力、净资产水平与刚性债务结构；有息负债可靠取得时进入正文，利息费用代理进入诊断槽位,financial_workflow,fin_solvency.net_asset_level,financial_metric,净资产水平,financial_workflow,净资产水平,snapshot_authority | item_formula_identity | period | scope | currency_unit | required_input_completeness | calculation_provenance | comparability,,er_fin_solvency,calculation,source_policy_v1,THREE_YEARS_PLUS_LATEST,required_body,paragraph,write_not_found,SECTION_BLOCKED,,solvency | key_financial,body,,,CONFIRMED,"CONFIRMED：由 v1 维度「净资产水平」固化，以 financial_metric 形态独立研究，覆盖 ['snapshot_authority', 'item_formula_identity', 'period', 'scope', 'currency_unit', 'required_input_completeness', 'calculation_provenance', 'comparability']，证据 ['er_fin_solvency']（['structured_db']），主槽位 fin-h2；可独立核验，无需额外业务裁决",,,短期与长期偿债能力、净资产水平与刚性债务结构,短期偿债能力 | 长期偿债能力 | 净资产水平 | 刚性债务结构,display_refined,v1 required_aspects 保留，另新增诊断槽位 aspect ['fin_solvency.interest_expense_proxy']（diagnostic_only+audit_only，不进正文判断）。,净资产水平,净资产水平,以 financial_metric 形态独立研究，required_fields=['净资产水平']，可独立核验/成缺口,"覆盖规则 ['snapshot_authority', 'item_formula_identity', 'period', 'scope', 'currency_unit', 'required_input_completeness', 'calculation_provenance', 'comparability']（producer_kind=financial_workflow，集合锚点 无）",不保留 search_audit：普通正向事实或财务/派生/synth，不机械要求检索审计,证据 ['er_fin_solvency']：evidence_kind=['calculation']，source_classes=['structured_db']，minimum_sources=[1],primary:fin-h2,主槽位落在 fin-h2（财务 H2 正文），与 producer_kind=financial_workflow 目标 Writer 章节一致
financial,fin_solvency,fin_solvency,短期与长期偿债能力、净资产水平与刚性债务结构；有息负债可靠取得时进入正文，利息费用代理进入诊断槽位,financial_workflow,fin_solvency.rigid_debt_structure,financial_metric,刚性债务结构,financial_workflow,刚性债务结构,snapshot_authority | item_formula_identity | period | scope | currency_unit | required_input_completeness | calculation_provenance | comparability,,er_fin_solvency,calculation,source_policy_v1,THREE_YEARS_PLUS_LATEST,required_body,paragraph_and_table,write_not_found,SECTION_BLOCKED,,solvency | key_financial,body,,,CONFIRMED,"CONFIRMED：由 v1 维度「刚性债务结构」固化，以 financial_metric 形态独立研究，覆盖 ['snapshot_authority', 'item_formula_identity', 'period', 'scope', 'currency_unit', 'required_input_completeness', 'calculation_provenance', 'comparability']，证据 ['er_fin_solvency']（['structured_db']），主槽位 fin-h2；可独立核验，无需额外业务裁决",,,短期与长期偿债能力、净资产水平与刚性债务结构,短期偿债能力 | 长期偿债能力 | 净资产水平 | 刚性债务结构,display_refined,v1 required_aspects 保留，另新增诊断槽位 aspect ['fin_solvency.interest_expense_proxy']（diagnostic_only+audit_only，不进正文判断）。,刚性债务结构,刚性债务结构,以 financial_metric 形态独立研究，required_fields=['刚性债务结构']，可独立核验/成缺口,"覆盖规则 ['snapshot_authority', 'item_formula_identity', 'period', 'scope', 'currency_unit', 'required_input_completeness', 'calculation_provenance', 'comparability']（producer_kind=financial_workflow，集合锚点 无）",不保留 search_audit：普通正向事实或财务/派生/synth，不机械要求检索审计,证据 ['er_fin_solvency']：evidence_kind=['calculation']，source_classes=['structured_db']，minimum_sources=[1],primary:fin-h2; secondary:fin-h5,主槽位落在 fin-h2（财务 H2 正文），与 producer_kind=financial_workflow 目标 Writer 章节一致
financial,fin_solvency,fin_solvency,短期与长期偿债能力、净资产水平与刚性债务结构；有息负债可靠取得时进入正文，利息费用代理进入诊断槽位,financial_workflow,fin_solvency.interest_bearing_debt,financial_metric,有息负债（可靠取得时进入正文，不可靠时显式缺口，不得用不可靠代理）,financial_workflow,有息负债余额,snapshot_authority | item_formula_identity | period | scope | currency_unit | required_input_completeness | calculation_provenance | comparability,,er_fin_solvency,calculation,source_policy_v1,THREE_YEARS_PLUS_LATEST,required_body,paragraph_and_table,write_not_found,SECTION_BLOCKED,,solvency | key_financial,body,,,CONFIRMED,"CONFIRMED：由 v1 维度「短期偿债能力、长期偿债能力、净资产水平、刚性债务结构」固化，以 financial_metric 形态独立研究，覆盖 ['snapshot_authority', 'item_formula_identity', 'period', 'scope', 'currency_unit', 'required_input_completeness', 'calculation_provenance', 'comparability']，证据 ['er_fin_solvency']（['structured_db']），主槽位 fin-h2；可独立核验，无需额外业务裁决",,,短期与长期偿债能力、净资产水平与刚性债务结构,短期偿债能力 | 长期偿债能力 | 净资产水平 | 刚性债务结构,display_refined,v1 required_aspects 保留，另新增诊断槽位 aspect ['fin_solvency.interest_expense_proxy']（diagnostic_only+audit_only，不进正文判断）。,短期偿债能力 | 长期偿债能力 | 净资产水平 | 刚性债务结构,有息负债（可靠取得时进入正文，不可靠时显式缺口，不得用不可靠代理）,以 financial_metric 形态独立研究，required_fields=['有息负债余额']，可独立核验/成缺口,"覆盖规则 ['snapshot_authority', 'item_formula_identity', 'period', 'scope', 'currency_unit', 'required_input_completeness', 'calculation_provenance', 'comparability']（producer_kind=financial_workflow，集合锚点 无）",不保留 search_audit：普通正向事实或财务/派生/synth，不机械要求检索审计,证据 ['er_fin_solvency']：evidence_kind=['calculation']，source_classes=['structured_db']，minimum_sources=[1],primary:fin-h2; secondary:fin-h5,主槽位落在 fin-h2（财务 H2 正文），与 producer_kind=financial_workflow 目标 Writer 章节一致
financial,fin_solvency,fin_solvency,短期与长期偿债能力、净资产水平与刚性债务结构；有息负债可靠取得时进入正文，利息费用代理进入诊断槽位,financial_workflow,fin_solvency.interest_expense_proxy,financial_metric,利息费用代理（不可靠，仅进入诊断槽位）,financial_workflow,利息费用代理,snapshot_authority | item_formula_identity | period | scope | currency_unit | required_input_completeness | calculation_provenance | comparability,,er_fin_solvency,calculation,source_policy_v1,THREE_YEARS_PLUS_LATEST,diagnostic_only,audit_only,write_not_found,NONE,,solvency,body,,,CONFIRMED,"CONFIRMED：由 v1 维度「短期偿债能力、长期偿债能力、净资产水平、刚性债务结构」固化，以 financial_metric 形态独立研究，覆盖 ['snapshot_authority', 'item_formula_identity', 'period', 'scope', 'currency_unit', 'required_input_completeness', 'calculation_provenance', 'comparability']，证据 ['er_fin_solvency']（['structured_db']），主槽位 fin-h2；可独立核验，无需额外业务裁决",,,短期与长期偿债能力、净资产水平与刚性债务结构,短期偿债能力 | 长期偿债能力 | 净资产水平 | 刚性债务结构,display_refined,v1 required_aspects 保留，另新增诊断槽位 aspect ['fin_solvency.interest_expense_proxy']（diagnostic_only+audit_only，不进正文判断）。,短期偿债能力 | 长期偿债能力 | 净资产水平 | 刚性债务结构,利息费用代理（不可靠，仅进入诊断槽位）,以 financial_metric 形态独立研究，required_fields=['利息费用代理']，可独立核验/成缺口,"覆盖规则 ['snapshot_authority', 'item_formula_identity', 'period', 'scope', 'currency_unit', 'required_input_completeness', 'calculation_provenance', 'comparability']（producer_kind=financial_workflow，集合锚点 无）",不保留 search_audit：普通正向事实或财务/派生/synth，不机械要求检索审计,证据 ['er_fin_solvency']：evidence_kind=['calculation']，source_classes=['structured_db']，minimum_sources=[1],primary:fin-h2,主槽位落在 fin-h2（财务 H2 正文），与 producer_kind=financial_workflow 目标 Writer 章节一致
financial,fin_profitability,fin_profitability,盈利能力与利润质量；EBITDA 进入诊断槽位，期间费用率属盈利能力/期间费用分析,financial_workflow,fin_profitability.gross_margin,financial_metric,毛利率,financial_workflow,毛利率,snapshot_authority | item_formula_identity | period | scope | currency_unit | required_input_completeness | calculation_provenance | comparability,,er_fin_profitability,calculation,source_policy_v1,THREE_YEARS_PLUS_LATEST,required_body,paragraph_and_table,write_not_found,SECTION_BLOCKED,,key_financial,body,,,CONFIRMED,"CONFIRMED：由 v1 维度「毛利率」固化，以 financial_metric 形态独立研究，覆盖 ['snapshot_authority', 'item_formula_identity', 'period', 'scope', 'currency_unit', 'required_input_completeness', 'calculation_provenance', 'comparability']，证据 ['er_fin_profitability']（['structured_db']），主槽位 fin-h3；可独立核验，无需额外业务裁决",,,盈利能力与利润质量,毛利率 | 净利率 | ROE | ROA | 利润质量,display_refined,v1 required_aspects 保留，另新增诊断槽位 aspect ['fin_profitability.ebitda']（diagnostic_only+audit_only，不进正文判断）。,毛利率,毛利率,以 financial_metric 形态独立研究，required_fields=['毛利率']，可独立核验/成缺口,"覆盖规则 ['snapshot_authority', 'item_formula_identity', 'period', 'scope', 'currency_unit', 'required_input_completeness', 'calculation_provenance', 'comparability']（producer_kind=financial_workflow，集合锚点 无）",不保留 search_audit：普通正向事实或财务/派生/synth，不机械要求检索审计,证据 ['er_fin_profitability']：evidence_kind=['calculation']，source_classes=['structured_db']，minimum_sources=[1],primary:fin-h3,主槽位落在 fin-h3（财务 H2 正文），与 producer_kind=financial_workflow 目标 Writer 章节一致
financial,fin_profitability,fin_profitability,盈利能力与利润质量；EBITDA 进入诊断槽位，期间费用率属盈利能力/期间费用分析,financial_workflow,fin_profitability.net_margin,financial_metric,净利率,financial_workflow,净利率,snapshot_authority | item_formula_identity | period | scope | currency_unit | required_input_completeness | calculation_provenance | comparability,,er_fin_profitability,calculation,source_policy_v1,THREE_YEARS_PLUS_LATEST,required_body,paragraph_and_table,write_not_found,SECTION_BLOCKED,,key_financial,body,,,CONFIRMED,"CONFIRMED：由 v1 维度「净利率」固化，以 financial_metric 形态独立研究，覆盖 ['snapshot_authority', 'item_formula_identity', 'period', 'scope', 'currency_unit', 'required_input_completeness', 'calculation_provenance', 'comparability']，证据 ['er_fin_profitability']（['structured_db']），主槽位 fin-h3；可独立核验，无需额外业务裁决",,,盈利能力与利润质量,毛利率 | 净利率 | ROE | ROA | 利润质量,display_refined,v1 required_aspects 保留，另新增诊断槽位 aspect ['fin_profitability.ebitda']（diagnostic_only+audit_only，不进正文判断）。,净利率,净利率,以 financial_metric 形态独立研究，required_fields=['净利率']，可独立核验/成缺口,"覆盖规则 ['snapshot_authority', 'item_formula_identity', 'period', 'scope', 'currency_unit', 'required_input_completeness', 'calculation_provenance', 'comparability']（producer_kind=financial_workflow，集合锚点 无）",不保留 search_audit：普通正向事实或财务/派生/synth，不机械要求检索审计,证据 ['er_fin_profitability']：evidence_kind=['calculation']，source_classes=['structured_db']，minimum_sources=[1],primary:fin-h3,主槽位落在 fin-h3（财务 H2 正文），与 producer_kind=financial_workflow 目标 Writer 章节一致
financial,fin_profitability,fin_profitability,盈利能力与利润质量；EBITDA 进入诊断槽位，期间费用率属盈利能力/期间费用分析,financial_workflow,fin_profitability.roe,financial_metric,ROE,financial_workflow,ROE,snapshot_authority | item_formula_identity | period | scope | currency_unit | required_input_completeness | calculation_provenance | comparability,,er_fin_profitability,calculation,source_policy_v1,THREE_YEARS_PLUS_LATEST,required_body,paragraph_and_table,write_not_found,SECTION_BLOCKED,,key_financial,body,,,CONFIRMED,"CONFIRMED：由 v1 维度「ROE」固化，以 financial_metric 形态独立研究，覆盖 ['snapshot_authority', 'item_formula_identity', 'period', 'scope', 'currency_unit', 'required_input_completeness', 'calculation_provenance', 'comparability']，证据 ['er_fin_profitability']（['structured_db']），主槽位 fin-h3；可独立核验，无需额外业务裁决",,,盈利能力与利润质量,毛利率 | 净利率 | ROE | ROA | 利润质量,display_refined,v1 required_aspects 保留，另新增诊断槽位 aspect ['fin_profitability.ebitda']（diagnostic_only+audit_only，不进正文判断）。,ROE,ROE,以 financial_metric 形态独立研究，required_fields=['ROE']，可独立核验/成缺口,"覆盖规则 ['snapshot_authority', 'item_formula_identity', 'period', 'scope', 'currency_unit', 'required_input_completeness', 'calculation_provenance', 'comparability']（producer_kind=financial_workflow，集合锚点 无）",不保留 search_audit：普通正向事实或财务/派生/synth，不机械要求检索审计,证据 ['er_fin_profitability']：evidence_kind=['calculation']，source_classes=['structured_db']，minimum_sources=[1],primary:fin-h3,主槽位落在 fin-h3（财务 H2 正文），与 producer_kind=financial_workflow 目标 Writer 章节一致
financial,fin_profitability,fin_profitability,盈利能力与利润质量；EBITDA 进入诊断槽位，期间费用率属盈利能力/期间费用分析,financial_workflow,fin_profitability.roa,financial_metric,ROA,financial_workflow,ROA,snapshot_authority | item_formula_identity | period | scope | currency_unit | required_input_completeness | calculation_provenance | comparability,,er_fin_profitability,calculation,source_policy_v1,THREE_YEARS_PLUS_LATEST,required_body,paragraph_and_table,write_not_found,SECTION_BLOCKED,,key_financial,body,,,CONFIRMED,"CONFIRMED：由 v1 维度「ROA」固化，以 financial_metric 形态独立研究，覆盖 ['snapshot_authority', 'item_formula_identity', 'period', 'scope', 'currency_unit', 'required_input_completeness', 'calculation_provenance', 'comparability']，证据 ['er_fin_profitability']（['structured_db']），主槽位 fin-h3；可独立核验，无需额外业务裁决",,,盈利能力与利润质量,毛利率 | 净利率 | ROE | ROA | 利润质量,display_refined,v1 required_aspects 保留，另新增诊断槽位 aspect ['fin_profitability.ebitda']（diagnostic_only+audit_only，不进正文判断）。,ROA,ROA,以 financial_metric 形态独立研究，required_fields=['ROA']，可独立核验/成缺口,"覆盖规则 ['snapshot_authority', 'item_formula_identity', 'period', 'scope', 'currency_unit', 'required_input_completeness', 'calculation_provenance', 'comparability']（producer_kind=financial_workflow，集合锚点 无）",不保留 search_audit：普通正向事实或财务/派生/synth，不机械要求检索审计,证据 ['er_fin_profitability']：evidence_kind=['calculation']，source_classes=['structured_db']，minimum_sources=[1],primary:fin-h3,主槽位落在 fin-h3（财务 H2 正文），与 producer_kind=financial_workflow 目标 Writer 章节一致
financial,fin_profitability,fin_profitability,盈利能力与利润质量；EBITDA 进入诊断槽位，期间费用率属盈利能力/期间费用分析,financial_workflow,fin_profitability.profit_quality,single_judgment,利润质量（财务比率角度：盈利的持续性、含金量与质量）,financial_workflow,利润质量判断,snapshot_authority | item_formula_identity | period | scope | currency_unit | required_input_completeness | calculation_provenance | comparability,,er_fin_profitability,calculation,source_policy_v1,THREE_YEARS_PLUS_LATEST,required_body,paragraph,write_not_found,SECTION_BLOCKED,,key_financial,body,,,CONFIRMED,"CONFIRMED：由 v1 维度「利润质量」固化，以 single_judgment 形态独立研究，覆盖 ['snapshot_authority', 'item_formula_identity', 'period', 'scope', 'currency_unit', 'required_input_completeness', 'calculation_provenance', 'comparability']，证据 ['er_fin_profitability']（['structured_db']），主槽位 fin-h3；可独立核验，无需额外业务裁决",,,盈利能力与利润质量,毛利率 | 净利率 | ROE | ROA | 利润质量,display_refined,v1 required_aspects 保留，另新增诊断槽位 aspect ['fin_profitability.ebitda']（diagnostic_only+audit_only，不进正文判断）。,利润质量,利润质量（财务比率角度：盈利的持续性、含金量与质量）,以 single_judgment 形态独立研究，required_fields=['利润质量判断']，可独立核验/成缺口,"覆盖规则 ['snapshot_authority', 'item_formula_identity', 'period', 'scope', 'currency_unit', 'required_input_completeness', 'calculation_provenance', 'comparability']（producer_kind=financial_workflow，集合锚点 无）",不保留 search_audit：普通正向事实或财务/派生/synth，不机械要求检索审计,证据 ['er_fin_profitability']：evidence_kind=['calculation']，source_classes=['structured_db']，minimum_sources=[1],primary:fin-h3,主槽位落在 fin-h3（财务 H2 正文），与 producer_kind=financial_workflow 目标 Writer 章节一致
financial,fin_profitability,fin_profitability,盈利能力与利润质量；EBITDA 进入诊断槽位，期间费用率属盈利能力/期间费用分析,financial_workflow,fin_profitability.ebitda,financial_metric,EBITDA（进入诊断槽位）,financial_workflow,EBITDA,snapshot_authority | item_formula_identity | period | scope | currency_unit | required_input_completeness | calculation_provenance | comparability,,er_fin_profitability,calculation,source_policy_v1,THREE_YEARS_PLUS_LATEST,diagnostic_only,audit_only,write_not_found,NONE,,key_financial,body,,,CONFIRMED,"CONFIRMED：由 v1 维度「毛利率、净利率、ROE、ROA、利润质量」固化，以 financial_metric 形态独立研究，覆盖 ['snapshot_authority', 'item_formula_identity', 'period', 'scope', 'currency_unit', 'required_input_completeness', 'calculation_provenance', 'comparability']，证据 ['er_fin_profitability']（['structured_db']），主槽位 fin-h3；可独立核验，无需额外业务裁决",,,盈利能力与利润质量,毛利率 | 净利率 | ROE | ROA | 利润质量,display_refined,v1 required_aspects 保留，另新增诊断槽位 aspect ['fin_profitability.ebitda']（diagnostic_only+audit_only，不进正文判断）。,毛利率 | 净利率 | ROE | ROA | 利润质量,EBITDA（进入诊断槽位）,以 financial_metric 形态独立研究，required_fields=['EBITDA']，可独立核验/成缺口,"覆盖规则 ['snapshot_authority', 'item_formula_identity', 'period', 'scope', 'currency_unit', 'required_input_completeness', 'calculation_provenance', 'comparability']（producer_kind=financial_workflow，集合锚点 无）",不保留 search_audit：普通正向事实或财务/派生/synth，不机械要求检索审计,证据 ['er_fin_profitability']：evidence_kind=['calculation']，source_classes=['structured_db']，minimum_sources=[1],primary:fin-h3,主槽位落在 fin-h3（财务 H2 正文），与 producer_kind=financial_workflow 目标 Writer 章节一致
financial,fin_profitability,fin_profitability,盈利能力与利润质量；EBITDA 进入诊断槽位，期间费用率属盈利能力/期间费用分析,financial_workflow,fin_profitability.exp_period_rate,financial_metric,期间费用率（属盈利能力/期间费用分析，不属于现金流）,financial_workflow,期间费用率,snapshot_authority | item_formula_identity | period | scope | currency_unit | required_input_completeness | calculation_provenance | comparability,,er_fin_profitability,calculation,source_policy_v1,THREE_YEARS_PLUS_LATEST,required_body,paragraph,write_not_found,SECTION_BLOCKED,,key_financial,body,,,CONFIRMED,"CONFIRMED：由 v1 维度「毛利率、净利率、ROE、ROA、利润质量」固化，以 financial_metric 形态独立研究，覆盖 ['snapshot_authority', 'item_formula_identity', 'period', 'scope', 'currency_unit', 'required_input_completeness', 'calculation_provenance', 'comparability']，证据 ['er_fin_profitability']（['structured_db']），主槽位 fin-h3；可独立核验，无需额外业务裁决",,,盈利能力与利润质量,毛利率 | 净利率 | ROE | ROA | 利润质量,display_refined,v1 required_aspects 保留，另新增诊断槽位 aspect ['fin_profitability.ebitda']（diagnostic_only+audit_only，不进正文判断）。,毛利率 | 净利率 | ROE | ROA | 利润质量,期间费用率（属盈利能力/期间费用分析，不属于现金流）,以 financial_metric 形态独立研究，required_fields=['期间费用率']，可独立核验/成缺口,"覆盖规则 ['snapshot_authority', 'item_formula_identity', 'period', 'scope', 'currency_unit', 'required_input_completeness', 'calculation_provenance', 'comparability']（producer_kind=financial_workflow，集合锚点 无）",不保留 search_audit：普通正向事实或财务/派生/synth，不机械要求检索审计,证据 ['er_fin_profitability']：evidence_kind=['calculation']，source_classes=['structured_db']，minimum_sources=[1],primary:fin-h3,主槽位落在 fin-h3（财务 H2 正文），与 producer_kind=financial_workflow 目标 Writer 章节一致
financial,fin_operating,fin_operating,营运效率（应收账款、存货、总资产周转）,financial_workflow,fin_operating.receivable_turnover,financial_metric,应收账款周转,financial_workflow,应收账款周转率,snapshot_authority | item_formula_identity | period | scope | currency_unit | required_input_completeness | calculation_provenance | comparability,,er_fin_operating,calculation,source_policy_v1,THREE_YEARS_PLUS_LATEST,required_body,paragraph_and_table,write_not_found,NONE,,key_financial,body,,,CONFIRMED,"CONFIRMED：由 v1 维度「应收账款周转」固化，以 financial_metric 形态独立研究，覆盖 ['snapshot_authority', 'item_formula_identity', 'period', 'scope', 'currency_unit', 'required_input_completeness', 'calculation_provenance', 'comparability']，证据 ['er_fin_operating']（['structured_db']），主槽位 fin-h5；可独立核验，无需额外业务裁决",,,营运效率（应收账款、存货、总资产周转）,应收账款周转 | 存货周转 | 总资产周转,unchanged,v1 required_aspects 固化为稳定 aspect_id，无语义变更（不拆分）。,应收账款周转,应收账款周转,以 financial_metric 形态独立研究，required_fields=['应收账款周转率']，可独立核验/成缺口,"覆盖规则 ['snapshot_authority', 'item_formula_identity', 'period', 'scope', 'currency_unit', 'required_input_completeness', 'calculation_provenance', 'comparability']（producer_kind=financial_workflow，集合锚点 无）",不保留 search_audit：普通正向事实或财务/派生/synth，不机械要求检索审计,证据 ['er_fin_operating']：evidence_kind=['calculation']，source_classes=['structured_db']，minimum_sources=[1],primary:fin-h5,主槽位落在 fin-h5（财务 H2 正文），与 producer_kind=financial_workflow 目标 Writer 章节一致
financial,fin_operating,fin_operating,营运效率（应收账款、存货、总资产周转）,financial_workflow,fin_operating.inventory_turnover,financial_metric,存货周转,financial_workflow,存货周转率,snapshot_authority | item_formula_identity | period | scope | currency_unit | required_input_completeness | calculation_provenance | comparability,,er_fin_operating,calculation,source_policy_v1,THREE_YEARS_PLUS_LATEST,required_body,paragraph_and_table,write_not_found,NONE,,key_financial,body,,,CONFIRMED,"CONFIRMED：由 v1 维度「存货周转」固化，以 financial_metric 形态独立研究，覆盖 ['snapshot_authority', 'item_formula_identity', 'period', 'scope', 'currency_unit', 'required_input_completeness', 'calculation_provenance', 'comparability']，证据 ['er_fin_operating']（['structured_db']），主槽位 fin-h5；可独立核验，无需额外业务裁决",,,营运效率（应收账款、存货、总资产周转）,应收账款周转 | 存货周转 | 总资产周转,unchanged,v1 required_aspects 固化为稳定 aspect_id，无语义变更（不拆分）。,存货周转,存货周转,以 financial_metric 形态独立研究，required_fields=['存货周转率']，可独立核验/成缺口,"覆盖规则 ['snapshot_authority', 'item_formula_identity', 'period', 'scope', 'currency_unit', 'required_input_completeness', 'calculation_provenance', 'comparability']（producer_kind=financial_workflow，集合锚点 无）",不保留 search_audit：普通正向事实或财务/派生/synth，不机械要求检索审计,证据 ['er_fin_operating']：evidence_kind=['calculation']，source_classes=['structured_db']，minimum_sources=[1],primary:fin-h5,主槽位落在 fin-h5（财务 H2 正文），与 producer_kind=financial_workflow 目标 Writer 章节一致
financial,fin_operating,fin_operating,营运效率（应收账款、存货、总资产周转）,financial_workflow,fin_operating.total_asset_turnover,financial_metric,总资产周转,financial_workflow,总资产周转率,snapshot_authority | item_formula_identity | period | scope | currency_unit | required_input_completeness | calculation_provenance | comparability,,er_fin_operating,calculation,source_policy_v1,THREE_YEARS_PLUS_LATEST,required_body,paragraph_and_table,write_not_found,NONE,,key_financial,body,,,CONFIRMED,"CONFIRMED：由 v1 维度「总资产周转」固化，以 financial_metric 形态独立研究，覆盖 ['snapshot_authority', 'item_formula_identity', 'period', 'scope', 'currency_unit', 'required_input_completeness', 'calculation_provenance', 'comparability']，证据 ['er_fin_operating']（['structured_db']），主槽位 fin-h5；可独立核验，无需额外业务裁决",,,营运效率（应收账款、存货、总资产周转）,应收账款周转 | 存货周转 | 总资产周转,unchanged,v1 required_aspects 固化为稳定 aspect_id，无语义变更（不拆分）。,总资产周转,总资产周转,以 financial_metric 形态独立研究，required_fields=['总资产周转率']，可独立核验/成缺口,"覆盖规则 ['snapshot_authority', 'item_formula_identity', 'period', 'scope', 'currency_unit', 'required_input_completeness', 'calculation_provenance', 'comparability']（producer_kind=financial_workflow，集合锚点 无）",不保留 search_audit：普通正向事实或财务/派生/synth，不机械要求检索审计,证据 ['er_fin_operating']：evidence_kind=['calculation']，source_classes=['structured_db']，minimum_sources=[1],primary:fin-h5,主槽位落在 fin-h5（财务 H2 正文），与 producer_kind=financial_workflow 目标 Writer 章节一致
